title,year,journal,authors,doi,labels
The effect of drying temperature on cup quality of coffee subjected to mechanical drying,2021,Journal of Plantation Crops,"Sandeep, T.N. and Channabasamma, B.B. and Gopinandhan, T.N. and Nagaraja, J.S.",10.25081/jpc.2021.v49.i1.7059,coffee_drying_stage
Mathematical modelling and immediate and latent quality of natural immature coffee under different drying conditions,2019,Engenharia Agricola,"de Andrade, E.T. and Lemos, I.A. and Dias, C.A. and Rios, P.A. and Borém, F.M.",10.1590/1809-4430-Eng.Agric.v39n5p630-638/2019,drying_kinetics
Mathematical modelling and immediate and latent quality of natural immature coffee under different drying conditions,2019,Engenharia Agricola,"de Andrade, E.T. and Lemos, I.A. and Dias, C.A. and Rios, P.A. and Borém, F.M.",10.1590/1809-4430-Eng.Agric.v39n5p630-638/2019,mechanical_drying
Mathematical modelling and immediate and latent quality of natural immature coffee under different drying conditions,2019,Engenharia Agricola,"de Andrade, E.T. and Lemos, I.A. and Dias, C.A. and Rios, P.A. and Borém, F.M.",10.1590/1809-4430-Eng.Agric.v39n5p630-638/2019,coffee_drying_stage
COFFEE DRYER WITH DEHYDRATED AIR: A TECHNICAL AND ECONOMIC VIABILITY ANALYSIS,2022,Engenharia Agricola,"Konopatzki, E.A. and Christ, D. and Coelho, S.R.M. and Demito, A. and Werncke, I. and da M. Camicia, R.G.",10.1590/1809-4430-Eng.Agric.v42n4e20210003/2022,coffee_quality
COFFEE DRYER WITH DEHYDRATED AIR: A TECHNICAL AND ECONOMIC VIABILITY ANALYSIS,2022,Engenharia Agricola,"Konopatzki, E.A. and Christ, D. and Coelho, S.R.M. and Demito, A. and Werncke, I. and da M. Camicia, R.G.",10.1590/1809-4430-Eng.Agric.v42n4e20210003/2022,mechanical_drying
COFFEE DRYER WITH DEHYDRATED AIR: A TECHNICAL AND ECONOMIC VIABILITY ANALYSIS,2022,Engenharia Agricola,"Konopatzki, E.A. and Christ, D. and Coelho, S.R.M. and Demito, A. and Werncke, I. and da M. Camicia, R.G.",10.1590/1809-4430-Eng.Agric.v42n4e20210003/2022,coffee_drying_stage
Analysis on the Performance of Designed Fluidized Bed Dryer for Drying Coffee Beans,2023,Journal of Advanced Research in Applied Sciences and Engineering Technology,"Konsil, K.K. and Sazali, N. and Kadirgama, K. and Harun, W.S.W. and Zainol, N.",10.37934/araset.31.1.99109,drying_kinetics
Analysis on the Performance of Designed Fluidized Bed Dryer for Drying Coffee Beans,2023,Journal of Advanced Research in Applied Sciences and Engineering Technology,"Konsil, K.K. and Sazali, N. and Kadirgama, K. and Harun, W.S.W. and Zainol, N.",10.37934/araset.31.1.99109,mechanical_drying
Analysis on the Performance of Designed Fluidized Bed Dryer for Drying Coffee Beans,2023,Journal of Advanced Research in Applied Sciences and Engineering Technology,"Konsil, K.K. and Sazali, N. and Kadirgama, K. and Harun, W.S.W. and Zainol, N.",10.37934/araset.31.1.99109,coffee_drying_stage
Quality of natural and pulped coffee as a function of temperature changes during mechanical drying,2018,Coffee Science,"de Oliveira, P.D. and Biaggioni, M.A.M. and Borém, F.M. and Isquierdo, E.P. and de Oliveira Vaz Damasceno, M.",10.25186/cs.v13i4.1435,coffee_quality
Quality of natural and pulped coffee as a function of temperature changes during mechanical drying,2018,Coffee Science,"de Oliveira, P.D. and Biaggioni, M.A.M. and Borém, F.M. and Isquierdo, E.P. and de Oliveira Vaz Damasceno, M.",10.25186/cs.v13i4.1435,drying_kinetics
Quality of natural and pulped coffee as a function of temperature changes during mechanical drying,2018,Coffee Science,"de Oliveira, P.D. and Biaggioni, M.A.M. and Borém, F.M. and Isquierdo, E.P. and de Oliveira Vaz Damasceno, M.",10.25186/cs.v13i4.1435,mechanical_drying
Quality of natural and pulped coffee as a function of temperature changes during mechanical drying,2018,Coffee Science,"de Oliveira, P.D. and Biaggioni, M.A.M. and Borém, F.M. and Isquierdo, E.P. and de Oliveira Vaz Damasceno, M.",10.25186/cs.v13i4.1435,coffee_drying_stage
Comparative analysis of heating efficiency in a coffee bean dryer machine using one and two thermoelectric peltier modules,2025,IOP Conference Series: Earth and Environmental Science,"Mustafa, M.M. and Khalid, F. and Sariman, M.Z. and Aminordin, A. and Shafie, A.M.M.",10.1088/1755-1315/1535/1/012012,drying_kinetics
Comparative analysis of heating efficiency in a coffee bean dryer machine using one and two thermoelectric peltier modules,2025,IOP Conference Series: Earth and Environmental Science,"Mustafa, M.M. and Khalid, F. and Sariman, M.Z. and Aminordin, A. and Shafie, A.M.M.",10.1088/1755-1315/1535/1/012012,coffee_drying_stage
Thermal design of 5 kg capacity coffee bean dryer simulator using Geothermal energy,2019,IOP Conference Series: Earth and Environmental Science,"Hendrarsakti, J. and Firmansyah, M.R.",10.1088/1755-1315/254/1/012019,drying_kinetics
Thermal design of 5 kg capacity coffee bean dryer simulator using Geothermal energy,2019,IOP Conference Series: Earth and Environmental Science,"Hendrarsakti, J. and Firmansyah, M.R.",10.1088/1755-1315/254/1/012019,energy_efficiency
Thermal design of 5 kg capacity coffee bean dryer simulator using Geothermal energy,2019,IOP Conference Series: Earth and Environmental Science,"Hendrarsakti, J. and Firmansyah, M.R.",10.1088/1755-1315/254/1/012019,coffee_drying_stage
Influence of drying condition on the drying constants and activation energy for robusta coffee using heat pump drying,2024,IOP Conference Series: Earth and Environmental Science,"Fauzi, M.B. and Kosasih, E.A. and Dzaky, M.I. and Tong C.W. and Man T.V. and Huat B.S.L. and Hoe W.K.",10.1088/1755-1315/1372/1/012105,drying_kinetics
Influence of drying condition on the drying constants and activation energy for robusta coffee using heat pump drying,2024,IOP Conference Series: Earth and Environmental Science,"Fauzi, M.B. and Kosasih, E.A. and Dzaky, M.I. and Tong C.W. and Man T.V. and Huat B.S.L. and Hoe W.K.",10.1088/1755-1315/1372/1/012105,heat_pump_drying
Influence of drying condition on the drying constants and activation energy for robusta coffee using heat pump drying,2024,IOP Conference Series: Earth and Environmental Science,"Fauzi, M.B. and Kosasih, E.A. and Dzaky, M.I. and Tong C.W. and Man T.V. and Huat B.S.L. and Hoe W.K.",10.1088/1755-1315/1372/1/012105,mechanical_drying
Influence of drying condition on the drying constants and activation energy for robusta coffee using heat pump drying,2024,IOP Conference Series: Earth and Environmental Science,"Fauzi, M.B. and Kosasih, E.A. and Dzaky, M.I. and Tong C.W. and Man T.V. and Huat B.S.L. and Hoe W.K.",10.1088/1755-1315/1372/1/012105,coffee_drying_stage
Origin of black-green defect in the artificial drying of immature coffees,2021,Coffee Science,"Rios, P.A. and Andrade, E.T. and Cardoso, D.B.",10.25186/.v16i.1884,coffee_quality
Origin of black-green defect in the artificial drying of immature coffees,2021,Coffee Science,"Rios, P.A. and Andrade, E.T. and Cardoso, D.B.",10.25186/.v16i.1884,coffee_drying_stage
Impact of drying methods over the germinative potential of conilon coffee of late maturation,2019,Coffee Science,"Posse, S.C.P. and Rodrigues, W.N. and Comério, M. and Volpi, P.S. and Filho, A.C.V. and Posse, R.P. and Oliveira, V.S. and Arantes, S.D.",10.25186/cs.v14i4.1624,coffee_quality
Impact of drying methods over the germinative potential of conilon coffee of late maturation,2019,Coffee Science,"Posse, S.C.P. and Rodrigues, W.N. and Comério, M. and Volpi, P.S. and Filho, A.C.V. and Posse, R.P. and Oliveira, V.S. and Arantes, S.D.",10.25186/cs.v14i4.1624,coffee_drying_stage
Endo-β-mannanase enzyme activity in the structures of coffea arabica l. Seeds under different types of processing and drying,2018,Ciencia Rural,"Ferreira, V.F. and Ricaldoni, M.A. and da Rosa, S.D.V.F. and de Figueiredo, M.A. and Coelho, S.V.B. and Fantazzini, T.B.",10.1590/0103-8478cr20170839,coffee_processing
Modeling and simulation of heat and mass transfer during drying of coffee in a box dryer using C++ programming language,2021,Brazilian Journal of Food Technology,"Rabello, G.L. and Pimentel, U.F. and Aranda, D. and Poubel, W.",10.1590/1981-6723.27220,drying_kinetics
Modeling and simulation of heat and mass transfer during drying of coffee in a box dryer using C++ programming language,2021,Brazilian Journal of Food Technology,"Rabello, G.L. and Pimentel, U.F. and Aranda, D. and Poubel, W.",10.1590/1981-6723.27220,energy_efficiency
Modeling and simulation of heat and mass transfer during drying of coffee in a box dryer using C++ programming language,2021,Brazilian Journal of Food Technology,"Rabello, G.L. and Pimentel, U.F. and Aranda, D. and Poubel, W.",10.1590/1981-6723.27220,coffee_drying_stage
Implementation of fuzzy logic control algorithm for temperature control in robusta rotary dryer coffee bean dryer,2024,MethodsX,"Nafisah, N. and Syamsiana, I.N. and Putri, R.I. and Kusuma, W. and Sumari, A.D.W.",10.1016/j.mex.2024.102580,drying_kinetics
Implementation of fuzzy logic control algorithm for temperature control in robusta rotary dryer coffee bean dryer,2024,MethodsX,"Nafisah, N. and Syamsiana, I.N. and Putri, R.I. and Kusuma, W. and Sumari, A.D.W.",10.1016/j.mex.2024.102580,mechanical_drying
Implementation of fuzzy logic control algorithm for temperature control in robusta rotary dryer coffee bean dryer,2024,MethodsX,"Nafisah, N. and Syamsiana, I.N. and Putri, R.I. and Kusuma, W. and Sumari, A.D.W.",10.1016/j.mex.2024.102580,coffee_drying_stage
Physicochemical and Sensory Properties of Arabica Coffee Beans of Arara cv. Dried Using Different Methods,2024,Foods,"Coelho, E.G. and Bertarini, P.L.L. and Gomes, M.S. and Amaral, L.R. and Zotarelli, M.F. and Santos, L.D. and Santana, R.C.",10.3390/foods13050642,drying_kinetics
Physicochemical and Sensory Properties of Arabica Coffee Beans of Arara cv. Dried Using Different Methods,2024,Foods,"Coelho, E.G. and Bertarini, P.L.L. and Gomes, M.S. and Amaral, L.R. and Zotarelli, M.F. and Santos, L.D. and Santana, R.C.",10.3390/foods13050642,coffee_drying_stage
Comparative seed physiological ecology in Coffea species highlights variation in germination strategies associated with climate and phylogeny,2026,Annals of Botany,"Baschenis, N. and Dussert, S. and Seguin, M. and Lashermes, P. and Joët, T.",10.1093/aob/mcaf291,coffee_general
Physicochemical and sensory analysis of mangrove seed coffee (Sonneratia ovata) compare with robusta coffee from Indonesian origin,2024,Food Research,"Suryono, M.",10.26656/fr.2017.8(3).409,coffee_general
Impact of immature coffee fruits and water addition during spontaneous fermentation process: Chemical composition and sensory profile,2024,Electronic Journal of Biotechnology,"Ferreira, L.J.C. and Casé, I.N. and Bertarini, P.L.L. and Oliveira, L.M.D. and Santos, L.D.",10.1016/j.ejbt.2024.04.001,coffee_processing
"Comparative genome-wide characterization and evolutionary insights into the AP2/ERF gene family in three Coffea species (C. canephora, C. eugenioides, and C. arabica)",2025,BMC Genomics,"Park, S. and Ahn, E. and Zhang, D. and Meinhardt, L.W.",10.1186/s12864-025-11850-0,coffee_general
"Agro-Morphological Traits, Proximate Composition, and Phenotypic Plasticity of Coffea arabica in Contrasting and Very Close Environments in Northern Peru",2025,Agronomy,"García, L. and Veneros, J. and Bolaños-Carriel, C. and Guadalupe, G.A. and Garcia, H. and Mori-Zabarburú, R.C. and Chavez, S.G.",10.3390/agronomy15112465,coffee_general
Effects of geographical origin and post-harvesting processing on the bioactive compounds and sensory quality of Brazilian specialty coffee beans,2024,Food Research International,"Tieghi, H. and Pereira, L.D.A. and Viana, G.S. and Katchborian-Neto, A. and Santana, D.B. and Mincato, R.L. and Dias, D.F. and Chagas-Paula, D.A. and Soares, M.G. and de Araújo, W.G. and Bueno, P.C.P.",10.1016/j.foodres.2024.114346,coffee_quality
Effects of geographical origin and post-harvesting processing on the bioactive compounds and sensory quality of Brazilian specialty coffee beans,2024,Food Research International,"Tieghi, H. and Pereira, L.D.A. and Viana, G.S. and Katchborian-Neto, A. and Santana, D.B. and Mincato, R.L. and Dias, D.F. and Chagas-Paula, D.A. and Soares, M.G. and de Araújo, W.G. and Bueno, P.C.P.",10.1016/j.foodres.2024.114346,coffee_processing
"Unveiling the Impact of Infrared Drying on the Quality of Coffee Leaves: A Comprehensive Analysis of Physicochemical Indices, Antioxidant Potential, Maillard Reaction Products, and Aroma Profile",2025,Journal of Food Science,"Huang, Y. and Sun, Y. and Cao, Q. and Chen, D. and He, R. and Chen, X.",10.1111/1750-3841.70400,coffee_quality
"Unveiling the Impact of Infrared Drying on the Quality of Coffee Leaves: A Comprehensive Analysis of Physicochemical Indices, Antioxidant Potential, Maillard Reaction Products, and Aroma Profile",2025,Journal of Food Science,"Huang, Y. and Sun, Y. and Cao, Q. and Chen, D. and He, R. and Chen, X.",10.1111/1750-3841.70400,mechanical_drying
"Unveiling the Impact of Infrared Drying on the Quality of Coffee Leaves: A Comprehensive Analysis of Physicochemical Indices, Antioxidant Potential, Maillard Reaction Products, and Aroma Profile",2025,Journal of Food Science,"Huang, Y. and Sun, Y. and Cao, Q. and Chen, D. and He, R. and Chen, X.",10.1111/1750-3841.70400,coffee_drying_stage
"Molecular Identification, Phytochemical Profiling, and Organoleptic Evaluation of Arabica Coffee (Coffea arabica) from Timor Leste",2025,Tropical Journal of Natural Product Research,"Jesus, J.A.D. and Wirawan, I.G.P. and Suada, I.K. and Kartini, N.L. and Wijaya, I.N. and Dwiyani, R. and Darmawati, I.A.P. and Trigunasih, N.M. and Dewi, N.K.E.S.",10.26538/tjnpr/v9i8.34,coffee_general
"A Comparative Study of Phenolic Compounds, and the Antioxidant Properties of Arabica Coffee Beans (Coffea arabica) and Robusta Coffee Beans (Coffea canephora) and Their By-Products",2025,Tropical Journal of Natural Product Research,"Himri, C. and Belkhiri, C. and Azizi, S.E. and Loukili, E.H. and Rahhou, I. and Legssyer, M. and Legssyer, B.",10.26538/tjnpr/v9i8.17,coffee_general
"Evaluation of the impact of different drying methods on the phenolic compounds, antioxidant activity, and in vitro digestion of green coffee beans",2019,Food Science and Nutrition,"Cheng, K. and Dong, W. and Long, Y. and Zhao, J. and Hu, R. and Zhang, Y. and Zhu, K.",10.1002/fsn3.948,coffee_quality
"Evaluation of the impact of different drying methods on the phenolic compounds, antioxidant activity, and in vitro digestion of green coffee beans",2019,Food Science and Nutrition,"Cheng, K. and Dong, W. and Long, Y. and Zhao, J. and Hu, R. and Zhang, Y. and Zhu, K.",10.1002/fsn3.948,heat_pump_drying
"Evaluation of the impact of different drying methods on the phenolic compounds, antioxidant activity, and in vitro digestion of green coffee beans",2019,Food Science and Nutrition,"Cheng, K. and Dong, W. and Long, Y. and Zhao, J. and Hu, R. and Zhang, Y. and Zhu, K.",10.1002/fsn3.948,mechanical_drying
"Evaluation of the impact of different drying methods on the phenolic compounds, antioxidant activity, and in vitro digestion of green coffee beans",2019,Food Science and Nutrition,"Cheng, K. and Dong, W. and Long, Y. and Zhao, J. and Hu, R. and Zhang, Y. and Zhu, K.",10.1002/fsn3.948,coffee_drying_stage
Chemical and Biological Characterization of Green and Processed Coffee Beans from Coffea arabica Varieties,2023,Molecules,"Gallardo-Ignacio, J. and Santibáñez, A. and Oropeza-Mariano, O. and Salazar, R. and Montiel-Ruiz, R.M. and Cabrera-Hilerio, S. and Gonzáles-Cortazar, M. and Cruz-Sosa, F. and Nicasio-Torres, P.",10.3390/molecules28124685,coffee_general
"Coffee bean processing: Emerging methods and their effects on chemical, biological and sensory properties",2023,Food Chemistry,"Febrianto, N.A. and Zhu, F.",10.1016/j.foodchem.2023.135489,coffee_general
"Coffee bean processing: Emerging methods and their effects on chemical, biological and sensory properties",2023,Food Chemistry,"Febrianto, N.A. and Zhu, F.",10.1016/j.foodchem.2023.135489,coffee_processing
Development of a novel isothermal heat and mass exchanger for humidity control,2025,Applied Thermal Engineering,"Rahnama, A. and Najafpour, S. and Bahrami, M.",10.1016/j.applthermaleng.2024.125227,drying_kinetics
Effects of Relative Humidity on Temperature Dynamics in Natural Ecosystems: Comparison of Measured and Model-Predicted Data,2025,Environments - MDPI,"de Oliveira Maionchi, D. and da Silva, J.G. and de Paulo, I.J.C. and de Paulo, S.R.",10.3390/environments12120455,drying_kinetics
Effects of humidity control and simulated natural airflow on indoor dynamic thermal comfort,2025,Building Services Engineering Research and Technology,"Cao, S. and Pu, Y. and Gong, W. and Wang, Y.",10.1177/01436244251325186,drying_kinetics
"Convective and microwave drying kinetics and modeling of tomato slices, energy consumption, and efficiency",2022,Journal of Food Process Engineering,"Guemouni, S. and Mouhoubi, K. and Brahmi, F. and Dahmoune, F. and Belbahi, A. and Benyoub, C. and Adjeroud-Abdellatif, N. and Atmani, K. and Bakhouche, H. and Boulekbache-Makhlouf, L. and Madani, K.",10.1111/jfpe.14113,drying_kinetics
"Convective and microwave drying kinetics and modeling of tomato slices, energy consumption, and efficiency",2022,Journal of Food Process Engineering,"Guemouni, S. and Mouhoubi, K. and Brahmi, F. and Dahmoune, F. and Belbahi, A. and Benyoub, C. and Adjeroud-Abdellatif, N. and Atmani, K. and Bakhouche, H. and Boulekbache-Makhlouf, L. and Madani, K.",10.1111/jfpe.14113,energy_efficiency
Solar Dryers: Technical Insights and Bibliometric Trends in Energy Technologies,2024,AgriEngineering,"Villagran, E. and Espitia, J.J. and Velázquez, F.A. and Rodriguez, J.",10.3390/agriengineering6040228,solar_drying
Numerical investigation of phase change material assisted indirect solar dryer for food quality preservation,2023,International Journal of Thermofluids,"Lad, P. and Kumar, R. and Saxena, R. and Patel, J.",10.1016/j.ijft.2023.100305,solar_drying
Scaling-up electrohydrodynamic drying for energy-efficient food drying via physics-based simulations,2021,Journal of Cleaner Production,"Onwude, D.I. and Iranshahi, K. and Rubinetti, D. and Martynenko, A. and Defraeye, T.",10.1016/j.jclepro.2021.129690,dryer_design
Scaling-up electrohydrodynamic drying for energy-efficient food drying via physics-based simulations,2021,Journal of Cleaner Production,"Onwude, D.I. and Iranshahi, K. and Rubinetti, D. and Martynenko, A. and Defraeye, T.",10.1016/j.jclepro.2021.129690,drying_kinetics
Scaling-up electrohydrodynamic drying for energy-efficient food drying via physics-based simulations,2021,Journal of Cleaner Production,"Onwude, D.I. and Iranshahi, K. and Rubinetti, D. and Martynenko, A. and Defraeye, T.",10.1016/j.jclepro.2021.129690,energy_efficiency
A Technological Update on Heat Pumps for Industrial Applications,2024,Energies,"Bobbo, S. and Lombardo, G. and Menegazzo, D. and Vallese, L. and Fedele, L.",10.3390/en17194942,dryer_design
A Technological Update on Heat Pumps for Industrial Applications,2024,Energies,"Bobbo, S. and Lombardo, G. and Menegazzo, D. and Vallese, L. and Fedele, L.",10.3390/en17194942,heat_pump_drying
Experimental assessment of the thermal performance of a heat pump dryer system based on the variations in compressor discharge pressure on oregano drying,2020,Energies,"Salazar-Hincapié, A. and Delgado-Mejía, A. and Romero-Maya, A.F. and Duque-Grisales, E.",10.3390/en13236333,heat_pump_drying
"Phase-segmented analysis of blackberry pomace convective drying: Mass transfer dynamics, exergy efficiency, and staged temperature guidelines",2025,LWT,"Tejeda-Miramontes, J.P. and Galarza-Andrade, I.J. and Escalante-González, J.A. and Tejada-Ortigoza, V. and García-Cayuela, T. and Garcia-Amezquita, L.E.",10.1016/j.lwt.2025.118509,drying_kinetics
Development of hybrid solar-assisted heat pump dryer for drying paddy,2023,Case Studies in Thermal Engineering,"Yahya, M. and Fahmi, H. and Hasibuan, R. and Fudholi, A.",10.1016/j.csite.2023.102936,drying_kinetics
Development of hybrid solar-assisted heat pump dryer for drying paddy,2023,Case Studies in Thermal Engineering,"Yahya, M. and Fahmi, H. and Hasibuan, R. and Fudholi, A.",10.1016/j.csite.2023.102936,heat_pump_drying
"Design and fabricate a smart, energy-efficient, and quality-centric drum drying system",2025,Discover Food,"Ibrahim, A. and Amer, A. and Aboelasaad, G. and Hassan, M.F. and Elsebaee, I. and Gamal, A. and ElKholy, M.",10.1007/s44187-025-00617-x,dryer_design
"Design and fabricate a smart, energy-efficient, and quality-centric drum drying system",2025,Discover Food,"Ibrahim, A. and Amer, A. and Aboelasaad, G. and Hassan, M.F. and Elsebaee, I. and Gamal, A. and ElKholy, M.",10.1007/s44187-025-00617-x,drying_kinetics
"Design and fabricate a smart, energy-efficient, and quality-centric drum drying system",2025,Discover Food,"Ibrahim, A. and Amer, A. and Aboelasaad, G. and Hassan, M.F. and Elsebaee, I. and Gamal, A. and ElKholy, M.",10.1007/s44187-025-00617-x,energy_efficiency
A Review of Energy-Efficient Technologies and Decarbonating Solutions for Process Heat in the Food Industry,2024,Energies,"Faraldo, F. and Byrne, P.",10.3390/en17123051,drying_kinetics
A Review of Energy-Efficient Technologies and Decarbonating Solutions for Process Heat in the Food Industry,2024,Energies,"Faraldo, F. and Byrne, P.",10.3390/en17123051,energy_efficiency
"IMPACT OF DRYING TEMPERATURES ON DRYING BEHAVIOURS, ENERGY CONSUMPTION AND QUALITY OF PURPLE SWEET POTATO FLOUR",2022,"Acta Scientiarum Polonorum, Technologia Alimentaria","Thuy, N.M. and Hiep, L.H. and Tai, N.V. and Huong, H.T.T. and Minh, V.Q.",10.17306/J.AFS.2022.1061,drying_kinetics
"IMPACT OF DRYING TEMPERATURES ON DRYING BEHAVIOURS, ENERGY CONSUMPTION AND QUALITY OF PURPLE SWEET POTATO FLOUR",2022,"Acta Scientiarum Polonorum, Technologia Alimentaria","Thuy, N.M. and Hiep, L.H. and Tai, N.V. and Huong, H.T.T. and Minh, V.Q.",10.17306/J.AFS.2022.1061,energy_efficiency
"Effect of different drying methods on kinetics, energy-economic analysis, and quality attributes of dried Panax-notoginseng",2025,Industrial Crops and Products,"Hadibi, T. and Mengjie, S. and Hamid, M. and Wang, Y. and Ming, L. and Rong, J. and Allaf, K. and Fang-ling, F. and Cuixian, P. and Arıcı, M. and Hassanien, R.H.E. and Abdelkader, T.K.",10.1016/j.indcrop.2024.120345,drying_kinetics
Current Status of Grain Drying Technology and Equipment Development: A Review,2025,Foods,"Yu, P. and Zhu, W. and Shen, C. and Qiao, Y. and Zhang, W. and Zhu, Y. and Gong, J. and Cai, J.",10.3390/foods14142426,drying_kinetics
Current Status of Grain Drying Technology and Equipment Development: A Review,2025,Foods,"Yu, P. and Zhu, W. and Shen, C. and Qiao, Y. and Zhang, W. and Zhu, Y. and Gong, J. and Cai, J.",10.3390/foods14142426,energy_efficiency
"Effect of pretreatments on convective and infrared drying kinetics, energy consumption and quality of terebinth",2021,Applied Sciences (Switzerland),"Abbaspour-Gilandeh, Y. and Kaveh, M. and Fatemi, H. and Khalife, E. and Witrowa-Rajchert, D. and Nowacka, M.",10.3390/app11167672,drying_kinetics
"Effect of pretreatments on convective and infrared drying kinetics, energy consumption and quality of terebinth",2021,Applied Sciences (Switzerland),"Abbaspour-Gilandeh, Y. and Kaveh, M. and Fatemi, H. and Khalife, E. and Witrowa-Rajchert, D. and Nowacka, M.",10.3390/app11167672,energy_efficiency
Design and Experiment of Drying Equipment for Alfalfa Bales,2025,Agriculture (Switzerland),"Du, J. and Sun, Z. and Chen, Z.",10.3390/agriculture15192000,dryer_design
"Application of experimental, numerical, and machine learning techniques to improve drying performance and decrease energy consumption infrared continuous dryer",2025,Case Studies in Thermal Engineering,"El-Mesery, H.S. and Qenawy, M. and Elmesiry, A.H. and Ali, M. and Adelusi, O.A. and Hu, Z. and Salem, A.",10.1016/j.csite.2025.106025,drying_kinetics
"Application of experimental, numerical, and machine learning techniques to improve drying performance and decrease energy consumption infrared continuous dryer",2025,Case Studies in Thermal Engineering,"El-Mesery, H.S. and Qenawy, M. and Elmesiry, A.H. and Ali, M. and Adelusi, O.A. and Hu, Z. and Salem, A.",10.1016/j.csite.2025.106025,energy_efficiency
"Effect of tray elevation and cassava load on solar drying performance, energy efficiency, and drying kinetics",2026,Results in Engineering,"Cansee, S. and Saenkham, S. and Hu, S. and Kanasri, T.",10.1016/j.rineng.2026.109491,drying_kinetics
"Effect of tray elevation and cassava load on solar drying performance, energy efficiency, and drying kinetics",2026,Results in Engineering,"Cansee, S. and Saenkham, S. and Hu, S. and Kanasri, T.",10.1016/j.rineng.2026.109491,energy_efficiency
Comparative evaluation of greenhouse gas emissions and specific energy consumption of different drying techniques in pear slices,2023,European Food Research and Technology,"Kaveh, M. and Çetin, N. and Gilandeh, Y.A. and Sharifian, F. and Szymanek, M.",10.1007/s00217-023-04346-2,drying_kinetics
Comparative evaluation of greenhouse gas emissions and specific energy consumption of different drying techniques in pear slices,2023,European Food Research and Technology,"Kaveh, M. and Çetin, N. and Gilandeh, Y.A. and Sharifian, F. and Szymanek, M.",10.1007/s00217-023-04346-2,energy_efficiency
"Advances in Computational Fluid Dynamics of Mechanical Processes in Food Engineering: Mixing, Extrusion, Drying, and Process Optimization",2025,Applied Sciences (Switzerland),"Szpicer, A. and Bińkowska, W. and Stelmasiak, A. and Wojtasik-Kalinowska, I. and Czajkowska, A. and Mierzejewska, S. and Domiszewski, Z. and Rydzkowski, T. and Piepiórka-Stepuk, J. and Półtorak, A.",10.3390/app15158752,drying_kinetics
"Advances in Computational Fluid Dynamics of Mechanical Processes in Food Engineering: Mixing, Extrusion, Drying, and Process Optimization",2025,Applied Sciences (Switzerland),"Szpicer, A. and Bińkowska, W. and Stelmasiak, A. and Wojtasik-Kalinowska, I. and Czajkowska, A. and Mierzejewska, S. and Domiszewski, Z. and Rydzkowski, T. and Piepiórka-Stepuk, J. and Półtorak, A.",10.3390/app15158752,energy_efficiency
Exergy Analysis of a Convective Heat Pump Dryer Integrated with a Membrane Energy Recovery Ventilator,2025,Entropy,"Balaraman, A. and Rahman, M.A. and Ziviani, D. and Warsinger, D.M.",10.3390/e27020197,heat_pump_drying
A novel absorption-based enclosed heat pump dryer with combining liquid desiccant dehumidification and mechanical vapor recompression: Case study and performance evaluation,2022,Case Studies in Thermal Engineering,"Su, W. and Ma, D. and Lu, Z. and Jiang, W. and Wang, F. and Xiaosong, Z.",10.1016/j.csite.2022.102091,heat_pump_drying
Optimization of thermal efficiency and energy consumption in a hybrid infrared heating technique: Artificial intelligence and computational simulations,2025,Results in Engineering,"Liu, F. and El-Mesery, H.S. and ElMesiry, A.H. and Husein, M. and Mahdi, A.A.",10.1016/j.rineng.2025.106054,drying_kinetics
Optimization of thermal efficiency and energy consumption in a hybrid infrared heating technique: Artificial intelligence and computational simulations,2025,Results in Engineering,"Liu, F. and El-Mesery, H.S. and ElMesiry, A.H. and Husein, M. and Mahdi, A.A.",10.1016/j.rineng.2025.106054,energy_efficiency
Impact of different pretreatments on drying kinetics and quality of button mushroom slices dried by hot-air or electrohydrodynamic drying,2022,LWT,"Mirzaei-Baktash, H. and Hamdami, N. and Torabi, P. and Fallah-Joshaqani, S. and Dalvi-Isfahan, M.",10.1016/j.lwt.2021.112894,drying_kinetics
Performance enhancement of a sludge continuous feed heat pump drying system by air deflectors and auxiliary cooling subsystems,2020,Energies,"Luo, W.-J. and Lin, C.-Y. and Wu, N.-F. and Xu, Z.-Q.",10.3390/en13246651,heat_pump_drying
Study on drying characteristics of yam slices under heat pump-electrohydrodynamics combined drying,2023,Case Studies in Thermal Engineering,"Meng, Z. and Cui, X. and Zhang, H. and Liu, Y. and Wang, Z. and Zhang, F.",10.1016/j.csite.2022.102601,drying_kinetics
Study on drying characteristics of yam slices under heat pump-electrohydrodynamics combined drying,2023,Case Studies in Thermal Engineering,"Meng, Z. and Cui, X. and Zhang, H. and Liu, Y. and Wang, Z. and Zhang, F.",10.1016/j.csite.2022.102601,heat_pump_drying
Energy-efficient technologies for thermal treatment and drying of food products,2025,Journal of Central European Agriculture,"Burdo, O. and Bezbah, I. and Bandura, V. and Bezbah, S. and Petrovskyi, V. and Osadchuk, P.",10.5513/JCEA01/26.2.4515,drying_kinetics
Energy-efficient technologies for thermal treatment and drying of food products,2025,Journal of Central European Agriculture,"Burdo, O. and Bezbah, I. and Bandura, V. and Bezbah, S. and Petrovskyi, V. and Osadchuk, P.",10.5513/JCEA01/26.2.4515,energy_efficiency
