title,year,journal,authors,doi,labels
Utilization of Chrome Containing Leather Waste in Development of Aluminium Based Green Composite Material,2020,International Journal of Precision Engineering and Manufacturing - Green Technology,"Dwivedi, S.P. and Srivastava, A.K.",10.1007/s40684-019-00179-1,Residuos: Residuos sólidos
Utilization of Chrome Containing Leather Waste in Development of Aluminium Based Green Composite Material,2020,International Journal of Precision Engineering and Manufacturing - Green Technology,"Dwivedi, S.P. and Srivastava, A.K.",10.1007/s40684-019-00179-1,Residuos: Residuos con cromo
Utilization of Chrome Containing Leather Waste in Development of Aluminium Based Green Composite Material,2020,International Journal of Precision Engineering and Manufacturing - Green Technology,"Dwivedi, S.P. and Srivastava, A.K.",10.1007/s40684-019-00179-1,Tipo de valorización: Valorización química
Extraction of collagen powder from chrome containing leather waste and its composites with alumina employing different casting techniques,2020,Materials Chemistry and Physics,"Dwivedi, S.P. and Saxena, A.",10.1016/j.matchemphys.2020.123274,Producto: Materiale
Extraction of collagen powder from chrome containing leather waste and its composites with alumina employing different casting techniques,2020,Materials Chemistry and Physics,"Dwivedi, S.P. and Saxena, A.",10.1016/j.matchemphys.2020.123274,Residuos: Residuos sólidos
Extraction of collagen powder from chrome containing leather waste and its composites with alumina employing different casting techniques,2020,Materials Chemistry and Physics,"Dwivedi, S.P. and Saxena, A.",10.1016/j.matchemphys.2020.123274,Residuos: Residuos con cromo
Extraction of collagen powder from chrome containing leather waste and its composites with alumina employing different casting techniques,2020,Materials Chemistry and Physics,"Dwivedi, S.P. and Saxena, A.",10.1016/j.matchemphys.2020.123274,Tipo de valorización: Valorización química
"Fabrication, characterization, and application of light weight thermal insulation material from combined buffing dust and plaster of paris for construction industry",2023,Journal of Environmental Management,"Ulfat, W. and Mohyuddin, A. and Amjad, M. and Othman, M.H.D. and Gikas, P. and Kurniawan, T.A.",10.1016/j.jenvman.2023.119129,Producto: Materiale
"Fabrication, characterization, and application of light weight thermal insulation material from combined buffing dust and plaster of paris for construction industry",2023,Journal of Environmental Management,"Ulfat, W. and Mohyuddin, A. and Amjad, M. and Othman, M.H.D. and Gikas, P. and Kurniawan, T.A.",10.1016/j.jenvman.2023.119129,Residuos: Residuos sólidos
"Fabrication, characterization, and application of light weight thermal insulation material from combined buffing dust and plaster of paris for construction industry",2023,Journal of Environmental Management,"Ulfat, W. and Mohyuddin, A. and Amjad, M. and Othman, M.H.D. and Gikas, P. and Kurniawan, T.A.",10.1016/j.jenvman.2023.119129,Tipo de valorización: Valorización química
Preparation and Characterization of Decellularized ECM Hydrogel from Adipose Tissues of Hide/Skin: Unlocking Untapped Resource Potential,2024,Journal of the American Leather Chemists Association,"Chakrapani, G.D. and Shifana, F. and Jayakumar, G.C. and Madhan, B.",,Producto: Materiale
Preparation and Characterization of Decellularized ECM Hydrogel from Adipose Tissues of Hide/Skin: Unlocking Untapped Resource Potential,2024,Journal of the American Leather Chemists Association,"Chakrapani, G.D. and Shifana, F. and Jayakumar, G.C. and Madhan, B.",,Producto: Biomoléculas
Preparation and Characterization of Decellularized ECM Hydrogel from Adipose Tissues of Hide/Skin: Unlocking Untapped Resource Potential,2024,Journal of the American Leather Chemists Association,"Chakrapani, G.D. and Shifana, F. and Jayakumar, G.C. and Madhan, B.",,Residuos: Residuos sólidos
Preparation and Characterization of Decellularized ECM Hydrogel from Adipose Tissues of Hide/Skin: Unlocking Untapped Resource Potential,2024,Journal of the American Leather Chemists Association,"Chakrapani, G.D. and Shifana, F. and Jayakumar, G.C. and Madhan, B.",,Residuos: Residuos sin cromo
Preparation and Characterization of Decellularized ECM Hydrogel from Adipose Tissues of Hide/Skin: Unlocking Untapped Resource Potential,2024,Journal of the American Leather Chemists Association,"Chakrapani, G.D. and Shifana, F. and Jayakumar, G.C. and Madhan, B.",,Tipo de valorización: Valorización química
Preparation and Characterization of Decellularized ECM Hydrogel from Adipose Tissues of Hide/Skin: Unlocking Untapped Resource Potential,2024,Journal of the American Leather Chemists Association,"Chakrapani, G.D. and Shifana, F. and Jayakumar, G.C. and Madhan, B.",,Tipo de valorización: Valorización biológica
Preparation and characterization of eco-friendly polymer composites from leather wastes,2025,South African Journal of Chemical Engineering,"Khan, S. and Sahadat Hossain, M. and Khan, M.A.S. and Akhi, A.R. and Ali, M.F.",10.1016/j.sajce.2025.09.009,Producto: Materiale
Preparation and characterization of eco-friendly polymer composites from leather wastes,2025,South African Journal of Chemical Engineering,"Khan, S. and Sahadat Hossain, M. and Khan, M.A.S. and Akhi, A.R. and Ali, M.F.",10.1016/j.sajce.2025.09.009,Residuos: Residuos sólidos
Preparation and characterization of eco-friendly polymer composites from leather wastes,2025,South African Journal of Chemical Engineering,"Khan, S. and Sahadat Hossain, M. and Khan, M.A.S. and Akhi, A.R. and Ali, M.F.",10.1016/j.sajce.2025.09.009,Tipo de valorización: Valorización química
Microbial fuel cell: A green eco-friendly agent for tannery wastewater treatment and simultaneous bioelectricity/power generation,2023,Chemosphere,"Saran, C. and Purchase, D. and Saratale, G.D. and Saratale, R.G. and Romanholo Ferreira, L.F. and Bilal, M. and Iqbal, H.M.N. and Hussain, C.M. and Mulla, S.I. and Bharagava, R.N.",10.1016/j.chemosphere.2022.137072,Producto: Energía
Microbial fuel cell: A green eco-friendly agent for tannery wastewater treatment and simultaneous bioelectricity/power generation,2023,Chemosphere,"Saran, C. and Purchase, D. and Saratale, G.D. and Saratale, R.G. and Romanholo Ferreira, L.F. and Bilal, M. and Iqbal, H.M.N. and Hussain, C.M. and Mulla, S.I. and Bharagava, R.N.",10.1016/j.chemosphere.2022.137072,Residuos: Residuos con cromo
Microbial fuel cell: A green eco-friendly agent for tannery wastewater treatment and simultaneous bioelectricity/power generation,2023,Chemosphere,"Saran, C. and Purchase, D. and Saratale, G.D. and Saratale, R.G. and Romanholo Ferreira, L.F. and Bilal, M. and Iqbal, H.M.N. and Hussain, C.M. and Mulla, S.I. and Bharagava, R.N.",10.1016/j.chemosphere.2022.137072,Residuos: Residuos líquidos
Microbial fuel cell: A green eco-friendly agent for tannery wastewater treatment and simultaneous bioelectricity/power generation,2023,Chemosphere,"Saran, C. and Purchase, D. and Saratale, G.D. and Saratale, R.G. and Romanholo Ferreira, L.F. and Bilal, M. and Iqbal, H.M.N. and Hussain, C.M. and Mulla, S.I. and Bharagava, R.N.",10.1016/j.chemosphere.2022.137072,Tipo de valorización: Aplicaciones ambientales
Microbial fuel cell: A green eco-friendly agent for tannery wastewater treatment and simultaneous bioelectricity/power generation,2023,Chemosphere,"Saran, C. and Purchase, D. and Saratale, G.D. and Saratale, R.G. and Romanholo Ferreira, L.F. and Bilal, M. and Iqbal, H.M.N. and Hussain, C.M. and Mulla, S.I. and Bharagava, R.N.",10.1016/j.chemosphere.2022.137072,Tipo de valorización: Valorización biológica
Stabilization of liming sludge in brick production: A way to reduce pollution in tannery,2022,Construction and Building Materials,"Anik Hasan, M. and Abul Hashem, M. and Payel, S.",10.1016/j.conbuildmat.2021.125702,Producto: Materiale
Stabilization of liming sludge in brick production: A way to reduce pollution in tannery,2022,Construction and Building Materials,"Anik Hasan, M. and Abul Hashem, M. and Payel, S.",10.1016/j.conbuildmat.2021.125702,Residuos: Residuos sólidos
Stabilization of liming sludge in brick production: A way to reduce pollution in tannery,2022,Construction and Building Materials,"Anik Hasan, M. and Abul Hashem, M. and Payel, S.",10.1016/j.conbuildmat.2021.125702,Residuos: Residuos con cromo
Stabilization of liming sludge in brick production: A way to reduce pollution in tannery,2022,Construction and Building Materials,"Anik Hasan, M. and Abul Hashem, M. and Payel, S.",10.1016/j.conbuildmat.2021.125702,Tipo de valorización: Valorización química
Stabilization of liming sludge in brick production: A way to reduce pollution in tannery,2022,Construction and Building Materials,"Anik Hasan, M. and Abul Hashem, M. and Payel, S.",10.1016/j.conbuildmat.2021.125702,Tipo de valorización: Valorización térmica
Eco-Friendly Valorization and Utilization of Plant Waste as a Source of Tannin for Leather Tanning,2023,Sustainability (Switzerland),"Khan, S.R. and Khan, S.M. and Khan, R.U.",10.3390/su15053884,Producto: Materiale
Eco-Friendly Valorization and Utilization of Plant Waste as a Source of Tannin for Leather Tanning,2023,Sustainability (Switzerland),"Khan, S.R. and Khan, S.M. and Khan, R.U.",10.3390/su15053884,Producto: Biomoléculas
Eco-Friendly Valorization and Utilization of Plant Waste as a Source of Tannin for Leather Tanning,2023,Sustainability (Switzerland),"Khan, S.R. and Khan, S.M. and Khan, R.U.",10.3390/su15053884,Residuos: Residuos sin cromo
Eco-Friendly Valorization and Utilization of Plant Waste as a Source of Tannin for Leather Tanning,2023,Sustainability (Switzerland),"Khan, S.R. and Khan, S.M. and Khan, R.U.",10.3390/su15053884,Tipo de valorización: Valorización química
Utilization of fleshing waste of leather processing for the growth of zygomycetes: A new substrate for economical production of bio-polymer chitosan,2023,Journal of Environmental Management,"Chatterjee, S. and Das, A. and Paul, D. and Chakraborty, S. and Choudhury, P.",10.1016/j.jenvman.2023.118141,Producto: Biomoléculas
Utilization of fleshing waste of leather processing for the growth of zygomycetes: A new substrate for economical production of bio-polymer chitosan,2023,Journal of Environmental Management,"Chatterjee, S. and Das, A. and Paul, D. and Chakraborty, S. and Choudhury, P.",10.1016/j.jenvman.2023.118141,Residuos: Residuos sólidos
Utilization of fleshing waste of leather processing for the growth of zygomycetes: A new substrate for economical production of bio-polymer chitosan,2023,Journal of Environmental Management,"Chatterjee, S. and Das, A. and Paul, D. and Chakraborty, S. and Choudhury, P.",10.1016/j.jenvman.2023.118141,Residuos: Residuos sin cromo
Utilization of fleshing waste of leather processing for the growth of zygomycetes: A new substrate for economical production of bio-polymer chitosan,2023,Journal of Environmental Management,"Chatterjee, S. and Das, A. and Paul, D. and Chakraborty, S. and Choudhury, P.",10.1016/j.jenvman.2023.118141,Tipo de valorización: Valorización biológica
Energetic Valorization of Leather Solid Waste Through Thermochemical and Biochemical Methods,2025,Energies,"Gobbo, M. and Gallorini, R. and Rosi, L.",10.3390/en18246493,Producto: Energía
Energetic Valorization of Leather Solid Waste Through Thermochemical and Biochemical Methods,2025,Energies,"Gobbo, M. and Gallorini, R. and Rosi, L.",10.3390/en18246493,Residuos: Residuos sólidos
Energetic Valorization of Leather Solid Waste Through Thermochemical and Biochemical Methods,2025,Energies,"Gobbo, M. and Gallorini, R. and Rosi, L.",10.3390/en18246493,Residuos: Residuos con cromo
Energetic Valorization of Leather Solid Waste Through Thermochemical and Biochemical Methods,2025,Energies,"Gobbo, M. and Gallorini, R. and Rosi, L.",10.3390/en18246493,Residuos: Residuos sin cromo
Energetic Valorization of Leather Solid Waste Through Thermochemical and Biochemical Methods,2025,Energies,"Gobbo, M. and Gallorini, R. and Rosi, L.",10.3390/en18246493,Tipo de valorización: Valorización térmica
Energetic Valorization of Leather Solid Waste Through Thermochemical and Biochemical Methods,2025,Energies,"Gobbo, M. and Gallorini, R. and Rosi, L.",10.3390/en18246493,Tipo de valorización: Valorización biológica
"Enhanced co-pyrolysis of textile and leather waste with Ca/Fe-enriched sludge ash: Catalytic effect on thermal behavior, volatile composition, and biochar formation",2024,Fuel,"Hu, Y. and Xia, Z. and Wang, X. and Xing, B. and Chen, Q. and Yu, F. and Zhou, N.",10.1016/j.fuel.2024.132272,Producto: Energía
"Enhanced co-pyrolysis of textile and leather waste with Ca/Fe-enriched sludge ash: Catalytic effect on thermal behavior, volatile composition, and biochar formation",2024,Fuel,"Hu, Y. and Xia, Z. and Wang, X. and Xing, B. and Chen, Q. and Yu, F. and Zhou, N.",10.1016/j.fuel.2024.132272,Producto: Materiale
"Enhanced co-pyrolysis of textile and leather waste with Ca/Fe-enriched sludge ash: Catalytic effect on thermal behavior, volatile composition, and biochar formation",2024,Fuel,"Hu, Y. and Xia, Z. and Wang, X. and Xing, B. and Chen, Q. and Yu, F. and Zhou, N.",10.1016/j.fuel.2024.132272,Residuos: Residuos sólidos
"Enhanced co-pyrolysis of textile and leather waste with Ca/Fe-enriched sludge ash: Catalytic effect on thermal behavior, volatile composition, and biochar formation",2024,Fuel,"Hu, Y. and Xia, Z. and Wang, X. and Xing, B. and Chen, Q. and Yu, F. and Zhou, N.",10.1016/j.fuel.2024.132272,Tipo de valorización: Valorización térmica
From biocollagenic waste to efficient biogas purification: Applying circular economy in the leather industry,2021,Environmental Technology and Innovation,"Cabrera-Codony, A. and Ruiz, B. and Gil, R.R. and Popartan, L.A. and Santos-Clotas, E. and Martín, M.J. and Fuente, E.",10.1016/j.eti.2020.101229,Producto: Energía
From biocollagenic waste to efficient biogas purification: Applying circular economy in the leather industry,2021,Environmental Technology and Innovation,"Cabrera-Codony, A. and Ruiz, B. and Gil, R.R. and Popartan, L.A. and Santos-Clotas, E. and Martín, M.J. and Fuente, E.",10.1016/j.eti.2020.101229,Producto: Materiale
From biocollagenic waste to efficient biogas purification: Applying circular economy in the leather industry,2021,Environmental Technology and Innovation,"Cabrera-Codony, A. and Ruiz, B. and Gil, R.R. and Popartan, L.A. and Santos-Clotas, E. and Martín, M.J. and Fuente, E.",10.1016/j.eti.2020.101229,Residuos: Residuos sólidos
From biocollagenic waste to efficient biogas purification: Applying circular economy in the leather industry,2021,Environmental Technology and Innovation,"Cabrera-Codony, A. and Ruiz, B. and Gil, R.R. and Popartan, L.A. and Santos-Clotas, E. and Martín, M.J. and Fuente, E.",10.1016/j.eti.2020.101229,Residuos: Residuos sin cromo
From biocollagenic waste to efficient biogas purification: Applying circular economy in the leather industry,2021,Environmental Technology and Innovation,"Cabrera-Codony, A. and Ruiz, B. and Gil, R.R. and Popartan, L.A. and Santos-Clotas, E. and Martín, M.J. and Fuente, E.",10.1016/j.eti.2020.101229,Tipo de valorización: Valorización térmica
From biocollagenic waste to efficient biogas purification: Applying circular economy in the leather industry,2021,Environmental Technology and Innovation,"Cabrera-Codony, A. and Ruiz, B. and Gil, R.R. and Popartan, L.A. and Santos-Clotas, E. and Martín, M.J. and Fuente, E.",10.1016/j.eti.2020.101229,Tipo de valorización: Aplicaciones ambientales
Efficient conversion of leather tanning waste to biodiesel using crab shell-based catalyst: WASTE-TO-ENERGY approach,2021,Biomass and Bioenergy,"Yuliana, M. and Santoso, S.P. and Soetaredjo, F.E. and Ismadji, S. and Ayucitra, A. and Gunarto, C. and Angkawijaya, A.E. and Ju, Y.-H. and Truong, C.-T.",10.1016/j.biombioe.2021.106155,Producto: Energía
Efficient conversion of leather tanning waste to biodiesel using crab shell-based catalyst: WASTE-TO-ENERGY approach,2021,Biomass and Bioenergy,"Yuliana, M. and Santoso, S.P. and Soetaredjo, F.E. and Ismadji, S. and Ayucitra, A. and Gunarto, C. and Angkawijaya, A.E. and Ju, Y.-H. and Truong, C.-T.",10.1016/j.biombioe.2021.106155,Residuos: Residuos sólidos
Efficient conversion of leather tanning waste to biodiesel using crab shell-based catalyst: WASTE-TO-ENERGY approach,2021,Biomass and Bioenergy,"Yuliana, M. and Santoso, S.P. and Soetaredjo, F.E. and Ismadji, S. and Ayucitra, A. and Gunarto, C. and Angkawijaya, A.E. and Ju, Y.-H. and Truong, C.-T.",10.1016/j.biombioe.2021.106155,Tipo de valorización: Valorización química
DESIGN AND DEVELOPMENT OF HANDICRAFTS BASED ON WASTE VEGETABLE-TANNED LEATHER MATERIALS,2025,Leather and Footwear Journal,"Liuli, Z. and Lixue, Z.",10.24264/lfj.25.2.3,Producto: Materiale
DESIGN AND DEVELOPMENT OF HANDICRAFTS BASED ON WASTE VEGETABLE-TANNED LEATHER MATERIALS,2025,Leather and Footwear Journal,"Liuli, Z. and Lixue, Z.",10.24264/lfj.25.2.3,Residuos: Residuos sólidos
DESIGN AND DEVELOPMENT OF HANDICRAFTS BASED ON WASTE VEGETABLE-TANNED LEATHER MATERIALS,2025,Leather and Footwear Journal,"Liuli, Z. and Lixue, Z.",10.24264/lfj.25.2.3,Residuos: Residuos sin cromo
DESIGN AND DEVELOPMENT OF HANDICRAFTS BASED ON WASTE VEGETABLE-TANNED LEATHER MATERIALS,2025,Leather and Footwear Journal,"Liuli, Z. and Lixue, Z.",10.24264/lfj.25.2.3,Tipo de valorización: Reutilización directa
Valorisation of leather buffing dust as corrosion inhibitor for mild steel in H2SO4 acid,2024,Bioresource Technology Reports,"Das, S. and Mandal, S. and Mondal, K.",10.1016/j.biteb.2024.101918,Producto: Materiale
Valorisation of leather buffing dust as corrosion inhibitor for mild steel in H2SO4 acid,2024,Bioresource Technology Reports,"Das, S. and Mandal, S. and Mondal, K.",10.1016/j.biteb.2024.101918,Residuos: Residuos sólidos
Valorisation of leather buffing dust as corrosion inhibitor for mild steel in H2SO4 acid,2024,Bioresource Technology Reports,"Das, S. and Mandal, S. and Mondal, K.",10.1016/j.biteb.2024.101918,Tipo de valorización: Valorización química
Assessment of biogas production using chrome-tanned leather waste and its kinetic evaluation: Influence of different pre-treatment methods and co-digestion with food waste,2025,Biomass Conversion and Biorefinery,"Appala, V.N.S.G. and Pandhare, N.N. and Bajpai, S.",10.1007/s13399-024-06257-y,Producto: Energía
Assessment of biogas production using chrome-tanned leather waste and its kinetic evaluation: Influence of different pre-treatment methods and co-digestion with food waste,2025,Biomass Conversion and Biorefinery,"Appala, V.N.S.G. and Pandhare, N.N. and Bajpai, S.",10.1007/s13399-024-06257-y,Residuos: Residuos sólidos
Assessment of biogas production using chrome-tanned leather waste and its kinetic evaluation: Influence of different pre-treatment methods and co-digestion with food waste,2025,Biomass Conversion and Biorefinery,"Appala, V.N.S.G. and Pandhare, N.N. and Bajpai, S.",10.1007/s13399-024-06257-y,Residuos: Residuos con cromo
Assessment of biogas production using chrome-tanned leather waste and its kinetic evaluation: Influence of different pre-treatment methods and co-digestion with food waste,2025,Biomass Conversion and Biorefinery,"Appala, V.N.S.G. and Pandhare, N.N. and Bajpai, S.",10.1007/s13399-024-06257-y,Tipo de valorización: Valorización biológica
Innovative Utilization of Wet Blue Leather Waste to Nitrogen-doped Activated Carbon for High-performance Supercapacitors,2025,Journal of Environmental Nanotechnology,"Yuvaraj, S. and Sampathkumar, V. and Manoj, S. and Esakkiraj, S. and Sudhan Prabhakaran, M. and Yuvaraj, S.",10.13074/jent.2025.03.2511238,Producto: Energía
Innovative Utilization of Wet Blue Leather Waste to Nitrogen-doped Activated Carbon for High-performance Supercapacitors,2025,Journal of Environmental Nanotechnology,"Yuvaraj, S. and Sampathkumar, V. and Manoj, S. and Esakkiraj, S. and Sudhan Prabhakaran, M. and Yuvaraj, S.",10.13074/jent.2025.03.2511238,Producto: Materiale
Innovative Utilization of Wet Blue Leather Waste to Nitrogen-doped Activated Carbon for High-performance Supercapacitors,2025,Journal of Environmental Nanotechnology,"Yuvaraj, S. and Sampathkumar, V. and Manoj, S. and Esakkiraj, S. and Sudhan Prabhakaran, M. and Yuvaraj, S.",10.13074/jent.2025.03.2511238,Residuos: Residuos sólidos
Innovative Utilization of Wet Blue Leather Waste to Nitrogen-doped Activated Carbon for High-performance Supercapacitors,2025,Journal of Environmental Nanotechnology,"Yuvaraj, S. and Sampathkumar, V. and Manoj, S. and Esakkiraj, S. and Sudhan Prabhakaran, M. and Yuvaraj, S.",10.13074/jent.2025.03.2511238,Residuos: Residuos con cromo
Innovative Utilization of Wet Blue Leather Waste to Nitrogen-doped Activated Carbon for High-performance Supercapacitors,2025,Journal of Environmental Nanotechnology,"Yuvaraj, S. and Sampathkumar, V. and Manoj, S. and Esakkiraj, S. and Sudhan Prabhakaran, M. and Yuvaraj, S.",10.13074/jent.2025.03.2511238,Tipo de valorización: Valorización térmica
Revolutionary approach to risk assessment utilization of oxidized agricultural waste as inexpensive adsorbents in tannery effluent: a kinetic investigation,2025,Environmental Monitoring and Assessment,"Elsayed, H. and Tohamy, H.-A.S. and El-Sakhawy, M. and El-Khateeb, M.A. and Nashy, E.-S.H.A.",10.1007/s10661-025-14340-8,Producto: Materiale
Revolutionary approach to risk assessment utilization of oxidized agricultural waste as inexpensive adsorbents in tannery effluent: a kinetic investigation,2025,Environmental Monitoring and Assessment,"Elsayed, H. and Tohamy, H.-A.S. and El-Sakhawy, M. and El-Khateeb, M.A. and Nashy, E.-S.H.A.",10.1007/s10661-025-14340-8,Residuos: Residuos líquidos
Revolutionary approach to risk assessment utilization of oxidized agricultural waste as inexpensive adsorbents in tannery effluent: a kinetic investigation,2025,Environmental Monitoring and Assessment,"Elsayed, H. and Tohamy, H.-A.S. and El-Sakhawy, M. and El-Khateeb, M.A. and Nashy, E.-S.H.A.",10.1007/s10661-025-14340-8,Tipo de valorización: Valorización química
Revolutionary approach to risk assessment utilization of oxidized agricultural waste as inexpensive adsorbents in tannery effluent: a kinetic investigation,2025,Environmental Monitoring and Assessment,"Elsayed, H. and Tohamy, H.-A.S. and El-Sakhawy, M. and El-Khateeb, M.A. and Nashy, E.-S.H.A.",10.1007/s10661-025-14340-8,Tipo de valorización: Aplicaciones ambientales
RECENT DEVELOPMENTS IN ENVIRONMENT-FRIENDLY METHODS FOR VALUING LEATHER WASTE AS A MEANS OF PROMOTING THE CIRCULAR ECONOMY: A COMPREHENSIVE REVIEW,2024,Leather and Footwear Journal,"Shabur, M.A. and Hossain, M.A.",10.24264/lfj.24.1.5,Producto: Energía
RECENT DEVELOPMENTS IN ENVIRONMENT-FRIENDLY METHODS FOR VALUING LEATHER WASTE AS A MEANS OF PROMOTING THE CIRCULAR ECONOMY: A COMPREHENSIVE REVIEW,2024,Leather and Footwear Journal,"Shabur, M.A. and Hossain, M.A.",10.24264/lfj.24.1.5,Producto: Materiale
RECENT DEVELOPMENTS IN ENVIRONMENT-FRIENDLY METHODS FOR VALUING LEATHER WASTE AS A MEANS OF PROMOTING THE CIRCULAR ECONOMY: A COMPREHENSIVE REVIEW,2024,Leather and Footwear Journal,"Shabur, M.A. and Hossain, M.A.",10.24264/lfj.24.1.5,Producto: Biomoléculas
RECENT DEVELOPMENTS IN ENVIRONMENT-FRIENDLY METHODS FOR VALUING LEATHER WASTE AS A MEANS OF PROMOTING THE CIRCULAR ECONOMY: A COMPREHENSIVE REVIEW,2024,Leather and Footwear Journal,"Shabur, M.A. and Hossain, M.A.",10.24264/lfj.24.1.5,Residuos: Residuos sólidos
RECENT DEVELOPMENTS IN ENVIRONMENT-FRIENDLY METHODS FOR VALUING LEATHER WASTE AS A MEANS OF PROMOTING THE CIRCULAR ECONOMY: A COMPREHENSIVE REVIEW,2024,Leather and Footwear Journal,"Shabur, M.A. and Hossain, M.A.",10.24264/lfj.24.1.5,Residuos: Residuos con cromo
RECENT DEVELOPMENTS IN ENVIRONMENT-FRIENDLY METHODS FOR VALUING LEATHER WASTE AS A MEANS OF PROMOTING THE CIRCULAR ECONOMY: A COMPREHENSIVE REVIEW,2024,Leather and Footwear Journal,"Shabur, M.A. and Hossain, M.A.",10.24264/lfj.24.1.5,Residuos: Residuos líquidos
RECENT DEVELOPMENTS IN ENVIRONMENT-FRIENDLY METHODS FOR VALUING LEATHER WASTE AS A MEANS OF PROMOTING THE CIRCULAR ECONOMY: A COMPREHENSIVE REVIEW,2024,Leather and Footwear Journal,"Shabur, M.A. and Hossain, M.A.",10.24264/lfj.24.1.5,Residuos: Residuos sin cromo
RECENT DEVELOPMENTS IN ENVIRONMENT-FRIENDLY METHODS FOR VALUING LEATHER WASTE AS A MEANS OF PROMOTING THE CIRCULAR ECONOMY: A COMPREHENSIVE REVIEW,2024,Leather and Footwear Journal,"Shabur, M.A. and Hossain, M.A.",10.24264/lfj.24.1.5,Tipo de valorización: Valorización química
RECENT DEVELOPMENTS IN ENVIRONMENT-FRIENDLY METHODS FOR VALUING LEATHER WASTE AS A MEANS OF PROMOTING THE CIRCULAR ECONOMY: A COMPREHENSIVE REVIEW,2024,Leather and Footwear Journal,"Shabur, M.A. and Hossain, M.A.",10.24264/lfj.24.1.5,Tipo de valorización: Valorización térmica
RECENT DEVELOPMENTS IN ENVIRONMENT-FRIENDLY METHODS FOR VALUING LEATHER WASTE AS A MEANS OF PROMOTING THE CIRCULAR ECONOMY: A COMPREHENSIVE REVIEW,2024,Leather and Footwear Journal,"Shabur, M.A. and Hossain, M.A.",10.24264/lfj.24.1.5,Tipo de valorización: Valorización biológica
Utilization of Tannery Flesh Waste for Production of Sustainable Leather Coating Substance,2023,Textile and Leather Review,"Bekele, W.W. and Ramaiah, G.B.",10.31881/TLR.2023.008,Producto: Materiale
Utilization of Tannery Flesh Waste for Production of Sustainable Leather Coating Substance,2023,Textile and Leather Review,"Bekele, W.W. and Ramaiah, G.B.",10.31881/TLR.2023.008,Producto: Biomoléculas
Utilization of Tannery Flesh Waste for Production of Sustainable Leather Coating Substance,2023,Textile and Leather Review,"Bekele, W.W. and Ramaiah, G.B.",10.31881/TLR.2023.008,Residuos: Residuos sólidos
Utilization of Tannery Flesh Waste for Production of Sustainable Leather Coating Substance,2023,Textile and Leather Review,"Bekele, W.W. and Ramaiah, G.B.",10.31881/TLR.2023.008,Residuos: Residuos sin cromo
Utilization of Tannery Flesh Waste for Production of Sustainable Leather Coating Substance,2023,Textile and Leather Review,"Bekele, W.W. and Ramaiah, G.B.",10.31881/TLR.2023.008,Tipo de valorización: Valorización química
The Use of Collagen Hydrolysate from Chromium Waste in the Optimization of Leather Retanning,2025,Sustainability (Switzerland),"Zarlok, J. and Kowalska, M. and Szakiel, J.",10.3390/su17177912,Producto: Materiale
The Use of Collagen Hydrolysate from Chromium Waste in the Optimization of Leather Retanning,2025,Sustainability (Switzerland),"Zarlok, J. and Kowalska, M. and Szakiel, J.",10.3390/su17177912,Residuos: Residuos con cromo
The Use of Collagen Hydrolysate from Chromium Waste in the Optimization of Leather Retanning,2025,Sustainability (Switzerland),"Zarlok, J. and Kowalska, M. and Szakiel, J.",10.3390/su17177912,Tipo de valorización: Valorización química
Fabrication of Novel Polymer Composites from Leather Waste Fibers and Recycled Poly(Ethylene-Vinyl-Acetate) for Value-Added Products,2023,Sustainability (Switzerland),"Sharma, S. and Sudhakara, P. and Singh, J. and Sanjay, M.R. and Siengchin, S.",10.3390/su15054333,Producto: Materiale
Fabrication of Novel Polymer Composites from Leather Waste Fibers and Recycled Poly(Ethylene-Vinyl-Acetate) for Value-Added Products,2023,Sustainability (Switzerland),"Sharma, S. and Sudhakara, P. and Singh, J. and Sanjay, M.R. and Siengchin, S.",10.3390/su15054333,Residuos: Residuos sólidos
Fabrication of Novel Polymer Composites from Leather Waste Fibers and Recycled Poly(Ethylene-Vinyl-Acetate) for Value-Added Products,2023,Sustainability (Switzerland),"Sharma, S. and Sudhakara, P. and Singh, J. and Sanjay, M.R. and Siengchin, S.",10.3390/su15054333,Tipo de valorización: Reutilización directa
Enhancement of Mechanical and Thermal Insulation Properties of Polyvinyl Chloride Foam Using Leather Shavings,2024,Journal of the American Leather Chemists Association,"Lei, C. and Xu, W. and Shi, B. and Zeng, Y.",,Producto: Materiale
Enhancement of Mechanical and Thermal Insulation Properties of Polyvinyl Chloride Foam Using Leather Shavings,2024,Journal of the American Leather Chemists Association,"Lei, C. and Xu, W. and Shi, B. and Zeng, Y.",,Residuos: Residuos sólidos
Enhancement of Mechanical and Thermal Insulation Properties of Polyvinyl Chloride Foam Using Leather Shavings,2024,Journal of the American Leather Chemists Association,"Lei, C. and Xu, W. and Shi, B. and Zeng, Y.",,Tipo de valorización: Valorización química
LEATHER WASTE TO ENERGY: ENVIRONMENTAL BENEFITS. A REVIEW,2025,Chemistry and Chemical Technology,"Mokrousova, O. and Okhmat, O. and Sakalova, H. and Ishchenko, V. and Malovanyy, M.",10.23939/chcht19.01.131,Producto: Energía
LEATHER WASTE TO ENERGY: ENVIRONMENTAL BENEFITS. A REVIEW,2025,Chemistry and Chemical Technology,"Mokrousova, O. and Okhmat, O. and Sakalova, H. and Ishchenko, V. and Malovanyy, M.",10.23939/chcht19.01.131,Residuos: Residuos sólidos
